platform,komentar,timestamp,sentimen
YouTube,"Orng Indonesia ini gampang dibodohi orng sbdoh towel ngpain di dngar omongan dia,dl aja kinerja dia wktu MSI menjabat anggota PSSI apa sih prestasinya mlhan membela mnjdi 2 kualisi liga smpe ditemukan ada bola gajah dan dpat sangsi dri FIFA pdhal dia salah satunya pngurusnya,inilah orng tongkosong berbunyi nyaring",1 tahun yang lalu,
YouTube,Kita tunggu saja semoga lolos ke piala dunia,1 tahun yang lalu,
YouTube,Bscot bung towel sumpel cangcut,1 tahun yang lalu,
YouTube,Filosofi Towel udah kecebur tenggelam sekalian,1 tahun yang lalu,
YouTube,"Nah dengerin tu netijen jangan lagi menyalahkan pemain ya kalau timnas kalah, jadi bahan tu sama si towel.",1 tahun yang lalu,
YouTube,"Maju terus pk erik, pertahankan sty, semoga timnas kita thn dpn bisa masuk piala Dunia",1 tahun yang lalu,
YouTube,"Pemerintah Sekarang telah mendukung PSSI luar biasa Bang Erik Tohir menjadi Ketua PSSI, bang Towel seperti Oposisi, kecewa berat tdk terlibat dalam kepengurusan PSSI..",1 tahun yang lalu,
YouTube,"Krn maen nya striker itu buruk, Dedi, Kus, m rafli",1 tahun yang lalu,
YouTube,"Mantep Pak ..Hamedan..,towel emang lagi cari pangung cari uang lah kalau dia lurus lurus aja ,entar ga ada job ...",1 tahun yang lalu,
YouTube,Towel hanya menyoroti kesalahan STY agar diganti pelatih lokal terus pake pemain lokal sudah terlalu lama hasilnya yg gitu gitu aja bahkan rangking kita makin turun kenapa dulu si towel jarang kritik pada pelatih lokal atau pelatih lain dia hanya cari muka agar terkenal yg jelas ini ada dalangnya ga usah di tampilkan komentator kaya gini seharusnya masukan yg positif bukan dicari cari kegagalanya dan kesalahan itu namanya sentimen jangan 2x  dia corong para mafia bola kebanyakan masyarakat bola/ masyarakat  suka cara kerja STY yang membangun fondasi sepakbola dari usia muda,1 tahun yang lalu,
YouTube,Et towel towel ngomong apa sih g mutu...,1 tahun yang lalu,
YouTube,Towel di undang najis,1 tahun yang lalu,
YouTube,Mati lo toel.. Mantap pak hamdan... 👌👌👌,1 tahun yang lalu,
YouTube,"Toell dajal nih . Emang .orang ini yg bikin kisruh.    Nih satu . 
 Monyettt towelll",1 tahun yang lalu,
YouTube,Ngedabrus terus towel ini sampah dipakai terus jadi Nara sumber,1 tahun yang lalu,
YouTube,7 0% kami  masyarakat mendukung program naturalasi  lagian mereka punya hak sebagai keturunan memebela timnas',1 tahun yang lalu,
YouTube,Opo sih towel Iki,1 tahun yang lalu,
YouTube,Kenapa sih towel masih di panggil sbg narasumber gk ada yg lain kah...😂😂😂,1 tahun yang lalu,
YouTube,"Masak GK ada narasumber lain
Kq towelllll terus
GK menarik",1 tahun yang lalu,
YouTube,Towel ai kahayang sia teh kmh si sabenerna,1 tahun yang lalu,
YouTube,Ga ada mutunya lu wel,1 tahun yang lalu,
YouTube,towel maunya apa si.. udh pssi situ yang pegang.. biar di nilai hasil kerja towel,1 tahun yang lalu,
YouTube,"Komentar bang towel seperti anak kecil, padahal sudah dewasa😂... Masak g lihat kemajuan team indonesia yg dulu dengan skrg... Huffftt",1 tahun yang lalu (diedit),
YouTube,"Surung ngelatih ajah tuh si towel, jngn hanya bisa ngebacot doang.",1 tahun yang lalu,
YouTube,KLIHTAN BODOH PENGAMAT TOWEL PENGAMAT ABAL2..,1 tahun yang lalu (diedit),
YouTube,Bung towel asuh tenan iki...,1 tahun yang lalu,
YouTube,"Siapapun yg mau bela nama baik bangsa kita jgnkan setengah darahnya Indonesia. Monyet-pun bila mau bela Indonesia tetap sy dukung 1000% . Semasih skill dan motivasi lokal preet masih diluar standar maka jgn ngimpi masuk piala dunia. Dengan masuknya Piala Dunia maka Indonesia akan disegani dunia. Tetap PSSI membangun kopetisi lokal yg sehat dan berkualitas di iringi penjaringan minat bakat usia dini dan kompetisi dini usia dini disemua provensi, kalau itu dijalankan budaya sepak bola kita akan jauh lebih baik. Modal kita penduduk yg berlimpah jdi sumber utama pemain tinggal mau serius atau tidak PSSI membinanya. NATURALISASI jangka pendek utk memberi cambuk dan standar pemain utk TIMNAS dan supaya lokal preeettt terpicu utk belajar banyak cara mengolah bola dan fisiknya supaya 90 menit bisa fight. Impeknya negara kita banyak yg tau itu akan dorong priwisata yg melesat tinggi bila masuk olimpiyade bahkan piala dunia. Ekonomi akan jaya. Investasi manusia itu penting bukan sekedar isi perut atau makan geratis. "" ini harapan sy sebagai rakayat Indonesia yg cinta TIMNAS."" Terbanglah Garuda walu sayapmu terluka.",1 tahun yang lalu,
YouTube,Ga akan maju maju sepakbola indonesia kalo ada sosok manusia sperti si towel yg hanya bisa ngomong doang,1 tahun yang lalu,
YouTube,"yg se 7 towel plg gak ada brow,",1 tahun yang lalu,
YouTube,"Capek lihat ya,itu itu aja di bahas, bingung lihat ya,😅😅😅",1 tahun yang lalu,
YouTube,#Boikot_si_towel,1 tahun yang lalu,
YouTube,Asli ra ngerti bola iki towel,1 tahun yang lalu,
YouTube,Towel hanya menganalisa pelatih sin...inti nya itu aja.. dia ngak ngaca..mengkritik lebih mudah dari pada jadi pelatih...sedikit ada salah dari sin pasti dia jadikan ocehan dan uang dari pekerjaan nya..,1 tahun yang lalu,
YouTube,Tetep gak lolos olimpiade,1 tahun yang lalu,
YouTube,"Towel oh towel selalu menyerang pribadi STY, memangnya apa sih prestasi towel untuk NKRI, Jangan"" towel ini ada udang dibalik batu ...",1 tahun yang lalu,
YouTube,"Towel muka TEMBOK , ngaca saat dia aji mumpung jadi pengurus malah merusak development Youth, ngurus lisensi pelatih..mana hasilnya ? narasinya gak nyambung dengan tema..., ujung nya ke pelatih..kelas tv Metro mengundang narasumber tidak bermutu dan mendidik😮",1 tahun yang lalu (diedit),
YouTube,"Udahlah jgn bahas naturalisasi mulung, nnti klu calon pemain mu naturalisasi pada mikir dlu, udah syukur pada mau diaspora gabung timnas, itu towel malesin, kritik boleh, tapi jgn trus cari cari kesalahan, ga punya etika kmu towel",1 tahun yang lalu,
YouTube,Towel si mulut nyiyir so pinter,1 tahun yang lalu,
YouTube,"Ga ada gunanya debat dg Towel,kualitasnya kaga ada... 😂😂",1 tahun yang lalu,
YouTube,Pasukan sakit hati,1 tahun yang lalu,
YouTube,"Towel said : Indonesia ngalahin vietnam karena naturalisasi bukan taktik pelatih 

Disisi berbeda Towel said : 
Di U23 Indonesia tanpa banyak naturalisasi bisa perfom, itu karena pemain lokal yg bagus , dan doi ga bilang keberhasilan taktik pelatih sama sekali 

Wkwkwk towel towel, bilang aja benci pribadi STY, buat gaduh aja.",1 tahun yang lalu,
YouTube,"Kenapa sich sllu meributkan pemain diaspora,,
ributin tu sepak bola lokal kita,,kapan bisa majunya...
ini TIMNAS bru mulai bangkit d ributkan trus..🦅🇮🇩🇮🇩🇮🇩🔥🔥",1 tahun yang lalu,
YouTube,Nobita towel..,1 tahun yang lalu,
YouTube,"Medianya yg sllu  membakar prokontra,, demi reting, ngak da korelasinya utk kemajuan prestasi olaraga..",1 tahun yang lalu,
YouTube,Ne TV kurang kerjaan,1 tahun yang lalu,
YouTube,Beda kelas s towel sama pk hamdam..kampungan kerdil pemikiran towelll,1 tahun yang lalu,
YouTube,Masih aja ngundang towel...tv sampah,1 tahun yang lalu,
YouTube,Kenapa towel di undang terus kah,1 tahun yang lalu,
YouTube,"ni acara bener2 ga bermutu!!!  bukan karna medianya, tp krn salah satu komentatornya yg ngomongnya selalu ngawur!!
klo sy jd bung hamdan sy tak akan mau dtg di acara ini, buang2 energi . biar bibir b. hamdan ampe dower jg yg namanya pengamat ngawur itu akan selalu mencari keburukan sty.",1 tahun yang lalu,
YouTube,Si Towel kalo gak nyinyir gak makan bro....Karena nyinyiran gue ke sty jadi lumayan di undang metro tv dan dapat honor buat beli beras 😅😅😅😅,1 tahun yang lalu,
YouTube,"Diaspora d jalankan sekarang karena g ada young development dari dulu seharusnya sekarang itu saatnya panen jika PSSI lama bisa mendidik pemain lalu waktu towel jd PSSI kmn aja pada tidur ,ngopi d warung ngumpulin duit dari klub ,d saat sekarang PSSI maju malah d protes karena g kebagian untung...",1 tahun yang lalu,
YouTube,"Diaspora d jalankan sekarang karena g ada young development dari dulu seharusnya sekarang itu saatnya panen jika PSSI lama bisa mendidik pemain lalu waktu towel jd PSSI kmn aja pada tidur ,ngopi d warung ngumpulin duit dari klub ,d saat sekarang PSSI maju malah d protes karena g kebagian untung...",1 tahun yang lalu,
YouTube,"Tu si handuk ngapain ada trus diTV percuma buat diajak diskusi, kalo udah gak suka tetep ajah gak suka percuma ajah. TV yang masih ngundang handuk itu berarti sama ajah tidak mau liat sepakbola kita berkembang dan maju.",1 tahun yang lalu,
YouTube,Duri dalam daging  kerbaoowww.,1 tahun yang lalu,
YouTube,"Gandeng toel bukan dari dulu koar koarnya , , , banyak bacot towel .",1 tahun yang lalu,
YouTube,Ini pada gak tau awal mula ada istilah lokal prett yah?,1 tahun yang lalu,
YouTube,Towel pingin Indonesia gitu gitu aja dan itu sudah terlalu lama malah makin turun rangking Timnas dan Timnas bisa diatur kalahnya bukan menangnya,1 tahun yang lalu,
YouTube,"Towel, pengamat bola bikin huru hara di Indonesia,tolong tanya ke towel,kenapa timnas menang gak selebrasi cuman diam,towel ini perusak sepak bola Indonesia suka bikin perpecahan sepak bola.",1 tahun yang lalu,
YouTube,di lakban aja mulut si toel t,1 tahun yang lalu,
YouTube,"Tv nasional lagi lagi ngundang bung towel,makin masuk kealam bawah sadar publik dengan logika dan narasi narasi pembelahan bung towel,pdahal fakta di publik iti sendiri smua pro dan bangga kepada timnas dibawah kepemimpinan STY",1 tahun yang lalu,
YouTube,Kelas memang pak hamdan hamedan,1 tahun yang lalu,
YouTube,"Towel itu bener"" benci sama sty Uda kliatan gak suka sty si towel",1 tahun yang lalu (diedit),
YouTube,"Kasih aja jabatan sm si tengil itu, pasti diam.",1 tahun yang lalu,
YouTube,Keliatan banget si towel pengen nyalahin STY melulu xixi.. ga mau mengakui kehebatan STY.,1 tahun yang lalu,
YouTube,Udah. Berapa abad ...siii. Indonesia main bola ...?    Kok towel....bisa nya komen. Kaya gitu ....dulu kemana. Saja.  Bung ...toweeeel.....,1 tahun yang lalu,
YouTube,Kalau tidak ada pemain belakang naturilisasi .. pasti udah kalah ber lusin lusin 🇮🇩,1 tahun yang lalu,
YouTube,"Bahas irak vs indo 
Bahas Filipina vs indo
Udah tau pada saat itu mah pemain masih adabtasi 
Bung towel bung towel lucu 😂",1 tahun yang lalu,
YouTube,"Mas towel tolong dukunglah timnas indonesia , berilah motivasi kepada mereka , geregetan sumpah..",1 tahun yang lalu,
YouTube,Towel cangkeman,1 tahun yang lalu,
YouTube,Towel itu g ngerti sepak bola,1 tahun yang lalu,
YouTube,Si runtah towel aya dimana2...,1 tahun yang lalu,
YouTube,Sulit kalau sudah di tarik ke zona politik,1 tahun yang lalu,
YouTube,Toel babi,1 tahun yang lalu,
YouTube,Udah bosan....dengerin orang. Yg  enggak pingin. Indonesia.  Main bola nya enak di tomton....,1 tahun yang lalu,
YouTube,anjeng kau towel.....mengharapi lokal sampai ubanan tak.akan lolos piala dunia.....kau  itu bukan mendukung tapimerusak....yg sudah bagus.,1 tahun yang lalu,
YouTube,TOWEL 😂😂😂 MULUT COMBERAN,1 tahun yang lalu,
YouTube,Tambahi terus.....pemain naturalisasi ...,1 tahun yang lalu,
YouTube,"Towel nampaknya udah gila.asyik cari kesalahan sty ,minggir aja loh dr indo",1 tahun yang lalu,
YouTube,"Sy setuju Naturalisasi di perbanyak.. 
Gak usah dengerin  bung towel 
Gabut dia mah",1 tahun yang lalu,
YouTube,Udah laah..p.hamdan....enggak usah dengerin towel...itu hanya mau bikin mengadu.  domba rakyat,1 tahun yang lalu,
YouTube,Towel towel towel...... sentimen amat lu,1 tahun yang lalu,
YouTube,"OMONGMU BLUKUTUK BLUKUTUK WEL WEL,,,GINI KOK LAKU YA😂😂😂",1 tahun yang lalu,
YouTube,"Sekarang sampai 15 tahun yang akan datang 
Saya lebih mantap kalau seluruh pemain timnas itu 100 persen diaspora 
Karena tahu sendirilah produk pembinaan dalam negri itu AMBURADULNYA seperti apa 
😂😂😂😂😂",1 tahun yang lalu,
YouTube,"PROGRAM NATURALISASI ITU BENAR.SOALNYA JARANG DIDAPATKAN PRMAIN LOKAL UNTUK SIAP BERSAING DALAM PERTANDINGAN SEPAK BOLA DI ZONA INTERNASIONAL.PELATIH SIN TAE YOUNG ITU BAGUS JUGA.KEKALAHAN TIMNAS INDONESIA KITA ITU ""SEBAB BERMAINNYA TIDAK STABIL,TIDAK SEPERTI BERMAIN WAKTU MENANG"".CONTOH WAKTU PIALA ASIA U23 KEMARIN LAWAN AUSTRALIA,PERMAINAN TIMNAS INDONESIA SEPERTI PEMAIN BOLA DI EROPA,CEPAT DAN BERKELAS.TAPI ""BERMAIN SEPERTI ITU TIDAK BISA DIKEKALKAN APALAGI DITINGKATKAN.TRUS WASIT LAGI,KALAU INDONESIA MAU KALAH ""PASTI ADA SAJA YANG DIBIAT KEPUTUSANNYA"".KELIHATAN SEKALI!",1 tahun yang lalu,
YouTube,Bahas naturalisasi lagi2 nyerang STY. Toel.... Toel wkwkwkk.,1 tahun yang lalu,
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,
YouTube,"OMONGMU BLUKUTUK BLUKUTUK WEL WEL,,,GINI KOK LAKU YA😂😂😂",1 tahun yang lalu,
YouTube,"OMONGMU BLUKUTUK BLUKUTUK WEL WEL,,,",1 tahun yang lalu,
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,
YouTube,Orang Toxik seperti Towel jgn di kasih pangung,1 tahun yang lalu,
YouTube,Setidaknya timnas jadi lebih kuat toel itu sukanya timnas kita ndak bisa berkebang,1 tahun yang lalu,
YouTube,"Orang kok kayak yang paling bener... Muntah lihat muka orang begini kok diundang TV terus segala pakai sty biar dpt cuan...

Itu loe aja yg mecah belah pendukung timnas mayoritas dukung prestasi sty... 
Kagak ada istilah pecah belah..",1 tahun yang lalu,
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,
YouTube,towel primitif,1 tahun yang lalu,
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,
YouTube,"TOWEL TERBUKTI BENCI SAMA STY, MAKANYA SERING MOTONG PEMBICARAAN.
COCOT TOWEL ASAL MENGGONGGONG",1 tahun yang lalu,
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,
YouTube,Towel setan,1 tahun yang lalu,
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL.WEL,1 tahun yang lalu,
YouTube,Yang membesarkan masalah itu lo towel tiap di undang itu terus yang di ucapkan,1 tahun yang lalu,
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,
YouTube,Argumen towel.. ksudut😅😅,1 tahun yang lalu,
YouTube,Ngapain lagi lah Towel diberi ruang. Aduhhhhh menjijikan.,1 tahun yang lalu,
YouTube,OMONGMU BLUKUTUK BLUKUTUK WEL WEL,1 tahun yang lalu,
YouTube,Bung towel buang aja kelaut,1 tahun yang lalu,
YouTube,CURUT towel,1 tahun yang lalu,
YouTube,bodo amat lah...yg penting timnas berprestasi..entah lokal ntah naturalisasi...tapi dari segi permainan naturalisasi masi 3 tingkat di atas lokal..no debat,1 tahun yang lalu,
YouTube,"Klu ada ember""mending taruh di depan towel,biar dia ngomong sama ember""jujur klu media tv msh undang towel cuma bikin dosa nitizen aja",1 tahun yang lalu,
YouTube,CURUT towel,1 tahun yang lalu,
YouTube,"Loe Wel Wel, hargai org lain lg bicara, sebenere ada apa Loe dgn STY,?",1 tahun yang lalu,
YouTube,Towel Mulut puki,1 tahun yang lalu,
YouTube,towel lu waktu di pssi ngapain aja,1 tahun yang lalu,
YouTube,CURUT towel,1 tahun yang lalu,
YouTube,Knpa si manusia sekutunya iblis di kasih panggung.,1 tahun yang lalu,
YouTube,Bung towel buang aja ke laut..,1 tahun yang lalu,
YouTube,"Tampa pemain naturalisasi ga bakal jadi seperti ini, jangan dimasalakan pemain naturalisasi, kalau pemain lokal tampa pemain naturalisasi ga bakal bagus seperti ini, jangan di masalah kan.",1 tahun yang lalu,
YouTube,CURUT towel,1 tahun yang lalu,
YouTube,Bung Hamdan Hamedan kereeen🎉🎉,1 tahun yang lalu,
YouTube,CURUT TOWEL,1 tahun yang lalu,
YouTube,Gak ada topik lain apa????......jgn buat perpecahan di persepak bolaan indonesia..   udh lagi maju2nya... ngandelin lokal kpn majunya...    harus ada pemain keturunan. Buat tambah semangat pemajn lokal,1 tahun yang lalu,
YouTube,Buang  towel  buang aja ke laut...,1 tahun yang lalu,
YouTube,Evek ga di pk di pssi.iri nya dan selalu mencari2 kesalahan orang,1 tahun yang lalu,
YouTube,"Ngk ada yg benar di mata TOWEL,krna di wkt TOWEL di PSSI dlu penuh lemari di PSSI oleh Piala juara😂😂benar benar ni TOWEL",1 tahun yang lalu,
YouTube,Bung Hamdan Hamedan Kereeen🎉🎉,1 tahun yang lalu,
YouTube,"Orang paok di undang metro,towel Uda gk bisa ngomong secara logika",1 tahun yang lalu,
YouTube,"liat timnas udah bisa menang dikit dan melaju sampai semifinal aja udah diributin..karna naturalisasi kek...sty kek ...,halahhh...kok kayak gak seneng ya liat timnas maju dan sampai juara afc...udah syukur jadi nomer 4 saat afc...gitu di ributinnn terusss yaaa akhire gak jadi sampai ke olimpic dah...lawan guinea pun ancurrr....mungkin para haters merasa puas kali ya...",1 tahun yang lalu,
YouTube,Bung towel buang aja ke laut..,1 tahun yang lalu,
YouTube,Kualitas timnas lagi bagus2nya jadi jangan diperdebatkan. Fiz pelatih shin bagus,1 tahun yang lalu,
YouTube,"Semua butuh Proses Wel,
Pertanyaannya ketika Loe Towel ketika di PSSI, PRESTASI TOWEL DI PSSI APA?",1 tahun yang lalu,
YouTube,"wel towel kl ngomong tu toleh kanan kiri gk usah ngomongin orang trs aku thu lo tu gk sk sm sty bercermin dl wel kl ngomong  nama nya aja lgi proses wel towel apa lo wel yg jdi pelatih,",1 tahun yang lalu,
YouTube,Bung towel buang aja ke laut..,1 tahun yang lalu,
YouTube,Kok barungomong sekatang,1 tahun yang lalu,
YouTube,Bung towel bung aja ke laut..,1 tahun yang lalu,
YouTube,Dari dulu kemana towel...,1 tahun yang lalu,
YouTube,Towel ga uasah di undang cm bwt gaduh,1 tahun yang lalu,
YouTube,"menurut saya buang2 waktu pak hamdan jelasin ke bung towel hehehehe

abaikan saja lah , teruskan program naturalisasi ...................

dan sebaliknya pemain lokal sebenernya bisa maju juga kalau mau mencari peluang di negara luar juga , sudah jelas bermain di liga lokal gak bakal kemana2 , kecuali liganya dirombak total seperti saat Jepang mulai membangun kekuatan sepakbola di awal tahun 90an 

itu bang towel halu saja , gimana mau bersaing di tingkat asia , atau bahkan asia tenggara kalau pemain lokal teknik2 dasarnya kacau , passing gak akurat , dribel juga percuma kecuali skill dewa kayak messi , sudah postur kalah besar tinggi , skill kalah , stamina kalah , apalagi yang mau diharapkan .........disiplin juga kalah 

mendingan tiru permainan gaya eropa , sederhana tidak terlalu banyak gocek , tapi efisien , menekankan pada akurasi passing2 dan kerjasama tim , dan hal ini bisa dibawa masuk ke lingkungan timnas indo dengan hadirnya pemain2 keturunan.............",1 tahun yang lalu,
YouTube,Bung towel bung aja ke laut..,1 tahun yang lalu,
YouTube,"Ngapain Dengerin towel ini O prestasi ngomongnya gede🙄🤦🤦
Towel dlu km di PSSI apa pencapaian anda😂😂😂",1 tahun yang lalu,
YouTube,Udahlaah....enggak bakalan. Maju indonesia....mau dengerin towel,1 tahun yang lalu,
YouTube,Saya dukung timnas mau dia lokal mau dia naturalisasi mau nutrisi mau dia pakai pemain apa aja yg penting ada kemajuan jangan sampai dinkasi 10.- 0 lagi,1 tahun yang lalu,
YouTube,Towel lu pikir waktu lawan irak 5:1 usia irak brapa sedangkn timnas kita rata2 20an.nah lu bisa bandingkan timnas senior sekrng nnti lawan iraq tgl 6 juni di gbk,1 tahun yang lalu,
YouTube,"Yah metro ini memecah belah, ngundang2 toel demi pengen ramai",1 tahun yang lalu,
YouTube,Bung towel buang aja ke laut...,1 tahun yang lalu,
YouTube,Bosen well towel omangan mu itu dan itu,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,"Pak towel ini maunya apa sih kok benci Benner sama sty,,",1 tahun yang lalu,
YouTube,Towel wel wel... nak nyari ribut trus... selalu menyerang sty...,1 tahun yang lalu,
YouTube,#boikottowel,1 tahun yang lalu,
YouTube,"Towel ini nggak nyambung,",1 tahun yang lalu,
YouTube,"Gpp Naturalisasi, soalnya lokal pres banyak uang sedikit udah songong sih😅",1 tahun yang lalu,
YouTube,Weleeeh. Sekarang metro manggil bung towel...😪😪🤦‍♂️🤦‍♂️,1 tahun yang lalu,
YouTube,Kalah 1-0 mainnya ancurrrr,1 tahun yang lalu,
YouTube,Bung towel buang aja ke laut...,1 tahun yang lalu,
YouTube,Yg gwe heran knp msih aja yg mau ngasih panggung sma TW,1 tahun yang lalu,
YouTube,"Towel mulut loh....sampah, Indonesia kalah loh protes klo Indonesia menang loh bacot protes juga ente benci apa banci.",1 tahun yang lalu,
YouTube,Nguyen towel.orang iri,1 tahun yang lalu,
YouTube,Si towel pingin masuk jajaran PSSI makanya dia ngotot,1 tahun yang lalu,
YouTube,Ngapain juga kalaian like,1 tahun yang lalu,
YouTube,Bung towel buang aja ke laut...,1 tahun yang lalu,
YouTube,Udah brpa tahun Indonesia pake liganya tapi mn hasile towellll,1 tahun yang lalu,
YouTube,"Bung towel,gak bermutu😅😅",1 tahun yang lalu,
YouTube,Towel nih bukn pngmat tw mngamati tpi lbih ke prsonal bnci sty,1 tahun yang lalu,
YouTube,Beda kelas. Serasa mas hamdan debat sama bocah paut wkwkwkkw,1 tahun yang lalu,
YouTube,Towel sukses numpang pansos,1 tahun yang lalu,
YouTube,Yang dikatakan bung Towel separuhnya ada benarnya....,1 tahun yang lalu,
YouTube,"Susah itu si Towel, dlm pernainan apapun pasti ada kejadian2 kesalahan, hal2 seperti itu yg dijadikan narasi utk berdebat, dasar otaknya Setaaannn…!! Setaaannn…!!",1 tahun yang lalu,
YouTube,"Apa sih kesyirikan nya si towel kpd sty
Dasar manusia bandit",1 tahun yang lalu,
YouTube,#baikot si towel mapia,1 tahun yang lalu,
YouTube,towel g suka banget sama sty kenapa ? pingin jadi pelatih lu wel,1 tahun yang lalu,
YouTube,Towel menghasilkan cuan dari caranya kontroversi 😂😂😂😂,1 tahun yang lalu,
YouTube,Yg membelah sepak bola indonesia itu toel,1 tahun yang lalu,
YouTube,"Dislike metro karena ada s towel, sitowel ini bukan pengamat atau mengkritik tapi dia ingin sty menuruti kehendak si towel, prestasi pssi apa saat si towel jadi pengurus pssi",1 tahun yang lalu (diedit),
YouTube,Toeel orangnya ngeyel intinya towel ga ska sty,1 tahun yang lalu,
YouTube,Pelatihnya ganti sama bung tomy weli sj.pasti juara piala dunia,1 tahun yang lalu,
YouTube,Bung towel buang aja ke lauttt..,1 tahun yang lalu,
YouTube,Towel lg,1 tahun yang lalu,
YouTube,"tompel...prancis banyak.naturalisasi, gak ribut...loe gak jelas sibuk, dasar mafia",1 tahun yang lalu (diedit),
YouTube,Teruslah bahas itu semua kawan hingga lupa apa itu sepak bola,1 tahun yang lalu,
YouTube,Pembina an pembina an omdo doank wel...kmn aj loe  dulu jdi bagian dr pssi   ...skrg timnas mau maju  loe berisik kritik sana sini,1 tahun yang lalu,
YouTube,Usah denger towell bikin ribet sj ini org cm bs omdo,1 tahun yang lalu,
YouTube,"STY pelatih terlama di timnas dgn segala fasilitas yg di dapatkan.
Kami sebagai suporter berhak untuk berharap banyak , minimal ada gelar juara sekali saja.
Juara piala dunia atau juara piala asia mungkin terlalu besar dan sedikit mustahil untuk kita.
Cukup dgn juara AFF saja kami sudah bangga.",1 tahun yang lalu,
YouTube,Dia di pssi dlu apa presentasinya,1 tahun yang lalu,
YouTube,Liga 1 dibubarin aja pemain lokal buang semua indonesia full naturalisasi,1 tahun yang lalu,
YouTube,"Metro tv sebenernya berpendidikan gak sih, orang kayak gitu diundang undang lagi",1 tahun yang lalu,
YouTube,Lokal belajar dulu lah sama diaspora sambil kasih tempat lah buat bung towel berdiri di pinggir lapangan dampingi pelatih😂😂😂,1 tahun yang lalu,
YouTube,bung towel tidak lihat kwalitas pemain diaspora dan pemain kita yg main d liga lokal...serta mental dalam bermain....,1 tahun yang lalu,
YouTube,Yg memecah belah itu anda towel,1 tahun yang lalu,
YouTube,Apanya yg membelah yg membelah tu ya anda,1 tahun yang lalu,
YouTube,"Jijik lihat mulut org itu, sy males lihatnya",1 tahun yang lalu,
YouTube,"Ngapain ngundang towel,ga ada rasa untuk membangun,w juga bisa bro ngebacot mah",1 tahun yang lalu,
YouTube,Bahkan sekelas Bung Hamdan hamedan tipe orang yg kalem dan slalu respect trhdp orang agak sedikit terpancing dgn orang ini..,1 tahun yang lalu,
YouTube,Sekali lgi ramaikan tagar boikot towel dan keroninya,1 tahun yang lalu,
YouTube,Klo di aff sty cuma bisa pke skuad lokal bri liga 1,1 tahun yang lalu,
YouTube,"Apa yg gak bisa kalo erik tohir mau , bukti nya afc u23 gak masuk agenda fifa tp msh bisa panggil pemain yg main di luar negri",1 tahun yang lalu,
YouTube,Betul kita belum pernah juara aff senior... apakah sty bisa ?,1 tahun yang lalu,
YouTube, @rahmatarifin9789  harusnya bisa.,1 tahun yang lalu,
YouTube,Selagi masih hidup punya darah Indonesia hak wajib boleh bela tanah kelahiran leluhur nya.............sepak bola dunia sekarang udah semua pke pemain keturunan semua timnas Maroko piala dunia kemaren di Qatar semua nya Maroko pake pemain keturunan semua nya.........................,1 tahun yang lalu,
YouTube,Emang si T pemecah belah bangsa,1 tahun yang lalu,
YouTube,"Asli dan pasti nanti mereka banyak yg gak mau tampil lagi kalau di undang kalau masih ada itu pengamat ,,pak hasani aja pertemuan pertama masih kalem pertemuan kedua asli kepancing juga emosi ,coach Justin pertemuan pertama oke pertemuan kedua juga sama ,,pak Sumardji masih nahan2 aja dia,pak Arya yg awalnya oke di diskusi terakhir naik emosi juga ,sekarang pak Hamdan ,,asli banyak yg gak mau nanti",1 tahun yang lalu,
YouTube,Toel menghambat kemajuan sepakbola Indonesia,1 tahun yang lalu,
YouTube,"Setelah STY off mari kita dukung bung tewel jd nahkoda timnas, nanti kalau berhasil kita buatkan patung di depan GBK",1 tahun yang lalu,
